V1	V2
3043266735_904dda6ded.jpg	<START> An elder woman in a hat and scarf is looking through a book she has in her hands . <END>
3043266735_904dda6ded.jpg	<START> An older woman wearing a hat reads a book . <END>
3043266735_904dda6ded.jpg	<START> An old lady consulting a paperback book . <END>
3043266735_904dda6ded.jpg	<START> A woman in a white hat reading a book . <END>
3034585889_388d6ffcc0.jpg	<START> A looker on catches a motocross bike on its side after a spill while another races by . <END>
3034585889_388d6ffcc0.jpg	<START> A man on a dirt bike zipping away while another one slips to the ground and a third man in a yellow jacket looks on . <END>
3034585889_388d6ffcc0.jpg	<START> A man on a motorcycle making a tight turn <END>
3034585889_388d6ffcc0.jpg	<START> A person is riding their motorbike and a person in a bright yellow jacket is watching someone fall off their bike . <END>
3034585889_388d6ffcc0.jpg	<START> Bike rider is looking at a accident of other sports bike rider . <END>
2069279767_fb32bfb2de.jpg	<START> The men are climbing . <END>
2069279767_fb32bfb2de.jpg	<START> Two men are lying in red cots on the side of a mountain . <END>
2069279767_fb32bfb2de.jpg	<START> Two men are sleeping on makeshift beds on the side of a cliff . <END>
2069279767_fb32bfb2de.jpg	<START> Two men in cots hanging from a cliff <END>
2069279767_fb32bfb2de.jpg	<START> Two mountain climbers are smiling on the mountainside . <END>
2593406865_ab98490c1f.jpg	<START> A skateboarder jumps off his skateboard in midair in hopes of landing back on it . <END>
2593406865_ab98490c1f.jpg	<START> A teenage boy is performing a trick with his skateboard . <END>
2593406865_ab98490c1f.jpg	<START> A young man is flipping a skateboard during a trick . <END>
2593406865_ab98490c1f.jpg	<START> a young skateboarder doing tricks in the air <END>
2593406865_ab98490c1f.jpg	<START> The man is performing a trick on a skateboard near onlookers . <END>
432167214_c17fcc1a2d.jpg	<START> A dark colored man is holding a protest banner in a busy city street with people staring from behind . <END>
432167214_c17fcc1a2d.jpg	<START> A man in a blue and yellow jacket holding a religious sign stands in a street with people behind him on the sidewalk . <END>
432167214_c17fcc1a2d.jpg	<START> A man is holding a religious poster . <END>
432167214_c17fcc1a2d.jpg	<START> A man wearing a hat holding a sign with writing on it . <END>
432167214_c17fcc1a2d.jpg	<START> Man standing on the street holding a sign <END>
305749904_54a612fd1a.jpg	<START> A man is wearing a blue shirt with the word Mambo on it . <END>
305749904_54a612fd1a.jpg	<START> A man is wearing a shirt that reads ,  Mambo  with an image of a baby and a teddy bear . <END>
305749904_54a612fd1a.jpg	<START> A man wears a t-shirt showing a baby humping a stuffed bear . <END>
305749904_54a612fd1a.jpg	<START> A person wearing a blue mambo shirt has his back to the camera . <END>
305749904_54a612fd1a.jpg	<START> The man is wearing a blue shirt . <END>
2780087302_6a77658cbf.jpg	<START> A man in black shirt sits on a stool while trying to sell stuffed animals . <END>
2780087302_6a77658cbf.jpg	<START> A man is outside selling various toys . <END>
2780087302_6a77658cbf.jpg	<START> A vendor sells children 's toys as visitors walk by . <END>
2780087302_6a77658cbf.jpg	<START> A vendor sells inflatable toys and stuffed animals on the sidewalk . <END>
2780087302_6a77658cbf.jpg	<START> Man sits on stool beside toys . <END>
3051998298_38da5746fa.jpg	<START> A guy in navy blue and yellow shorts jumping into a pool . <END>
3051998298_38da5746fa.jpg	<START> A man catches a football in midair while jumping into a pool . <END>
3051998298_38da5746fa.jpg	<START> A man in swim trunks is jumping into a pool while in a strange pose <END>
3051998298_38da5746fa.jpg	<START> Antics in a covered pool . <END>
3051998298_38da5746fa.jpg	<START> People are diving into a swimming pool . <END>
1574401950_6bedc0d29b.jpg	<START> A boy jumps from the top of a blue plastic slide . <END>
1574401950_6bedc0d29b.jpg	<START> A child jumps over the slide portion of playground equipment shaded by trees . <END>
1574401950_6bedc0d29b.jpg	<START> A little boy in a striped shirt jumps from a blue slide . <END>
1574401950_6bedc0d29b.jpg	<START> A little boy is jumping off the top of a slide . <END>
1574401950_6bedc0d29b.jpg	<START> A young boy jumps on a slide in a backyard . <END>
539493431_744eb1abaa.jpg	<START> A man is playing with a fire baton in the day light . <END>
539493431_744eb1abaa.jpg	<START> A man juggling fire . <END>
539493431_744eb1abaa.jpg	<START> A man stands near a playground . <END>
539493431_744eb1abaa.jpg	<START> Man throws flames outside . <END>
539493431_744eb1abaa.jpg	<START> The guy is holding a black stick in front of a playground . <END>
3524436870_7670df68e8.jpg	<START> A brown dog playing with bubbles . <END>
3524436870_7670df68e8.jpg	<START> A brown dog walking across a lawn as bubbles float by . <END>
3524436870_7670df68e8.jpg	<START> A dark brown dog is looking at bubbles while walking on green grass . <END>
3524436870_7670df68e8.jpg	<START> Dog catching bubbles on the grass . <END>
3524436870_7670df68e8.jpg	<START> The brown dog is chasing and popping bubbles . <END>
2081446176_f97dc76951.jpg	<START> A guy with a scarf and woven toboggan . <END>
2081446176_f97dc76951.jpg	<START> A man in black and white cap and scarf . <END>
2081446176_f97dc76951.jpg	<START> A man wearing a scarf and knitted hat is smiling . <END>
2081446176_f97dc76951.jpg	<START> A person wearing a hat and scarf looks to the right . <END>
2081446176_f97dc76951.jpg	<START> The man has a poof on top of his woolen hat . <END>
2265367960_7928c5642f.jpg	<START> A boy sitting down smiling for the picture . <END>
2265367960_7928c5642f.jpg	<START> A child holding some shoes . <END>
2265367960_7928c5642f.jpg	<START> A child in blue and wearing a hat smiles . <END>
2265367960_7928c5642f.jpg	<START> A young boy smiling and holding sandals . <END>
2265367960_7928c5642f.jpg	<START> The boy is wearing a hat and holding sandals . <END>
460350019_af60511a3b.jpg	<START> A black dog and a woman in a red shirt playing tug of war . <END>
460350019_af60511a3b.jpg	<START> A dog is pulling on one end of a rope and a girl is pulling on the other . <END>
460350019_af60511a3b.jpg	<START> A woman plays tug-of-war with her black dog in a brown landscape surrounded by trees . <END>
460350019_af60511a3b.jpg	<START> A woman plays with her rottweiler dog outside . <END>
460350019_af60511a3b.jpg	<START> A woman and a dog playing outside <END>
2976946039_fb9147908d.jpg	<START> A group of people surf on a very large wave . <END>
2976946039_fb9147908d.jpg	<START> a group of surfers catching a wave <END>
2976946039_fb9147908d.jpg	<START> People surfing and attempting to surf in the ocean on a big wave . <END>
2976946039_fb9147908d.jpg	<START> Several people are surfing on a wave in the sea . <END>
2976946039_fb9147908d.jpg	<START> Surfers on a huge ocean wave at sunset . <END>
2308108566_2cba6bca53.jpg	<START> A man rides a bike on a dirt path . <END>
2308108566_2cba6bca53.jpg	<START> A person biking through the woods . <END>
2308108566_2cba6bca53.jpg	<START> A person dirtbikes along a muddy trail . <END>
2308108566_2cba6bca53.jpg	<START> Dirt bike rider riding down the slope . <END>
2308108566_2cba6bca53.jpg	<START> Person rides a dirt bike down a dirt hill . <END>
3367758711_a8c09607ac.jpg	<START> There are two women crossing the street in front of two buses . <END>
3367758711_a8c09607ac.jpg	<START> Two women in headwraps are hurrying past buses . <END>
3367758711_a8c09607ac.jpg	<START> Two women walk in front of a bus to cross the road . <END>
3367758711_a8c09607ac.jpg	<START> Two women walk on the street in front of two buses . <END>
3367758711_a8c09607ac.jpg	<START> Two women with their heads covered crossing the road in front of buses . <END>
3666056567_661e25f54c.jpg	<START> A group of people walk down a city street at night . <END>
3666056567_661e25f54c.jpg	<START> A group of people walking down the street with one on the phone in a green hat . <END>
3666056567_661e25f54c.jpg	<START> Four people are walking along a city sidewalk , while the one in the green hat talks on a cellphone . <END>
3666056567_661e25f54c.jpg	<START> Four people are walking on a sidewalk . <END>
3666056567_661e25f54c.jpg	<START> four people walk down a sidewalk at night <END>
3099264059_21653e2536.jpg	<START> A skateboarder is jumping almost as high as a building . <END>
3099264059_21653e2536.jpg	<START> A snowboarder jumping off a tall brick building . <END>
3099264059_21653e2536.jpg	<START> a snowboarder jumps over a pile of snow . <END>
3099264059_21653e2536.jpg	<START> Snowboarder jumps off rail over snowpile . <END>
3099264059_21653e2536.jpg	<START> The snowboarder is doing a stunt high in the air at night . <END>
2988439935_7cea05bc48.jpg	<START> A man in a red soccer uniform getting ready to kick the ball . <END>
2988439935_7cea05bc48.jpg	<START> A man in a red uniform plays in a soccer game . <END>
2988439935_7cea05bc48.jpg	<START> A man in a red uniform runs towards a soccer ball on a field . <END>
2988439935_7cea05bc48.jpg	<START> A player in a red uniform gets ready to kick the ball during a soccer match , as the crowd watches . <END>
2988439935_7cea05bc48.jpg	<START> A soccer player in red uniform runs after a soccer ball . <END>
241345864_138471c9ea.jpg	<START> A boy cheerleader has a girl cheerleader on his knee . <END>
241345864_138471c9ea.jpg	<START> A female cheerleader sits on the knee of a male cheerleader . <END>
241345864_138471c9ea.jpg	<START> cheerleaders taking a break <END>
241345864_138471c9ea.jpg	<START> The cheerleader in red and white is sitting on the knee of a man also wearing red and white . <END>
241345864_138471c9ea.jpg	<START> Two cheerleaders are sitting at a football game . <END>
3019199755_a984bc21b1.jpg	<START> A driver is at the wheel of a race car . <END>
3019199755_a984bc21b1.jpg	<START> A man inside a red race car gives a thumbs up sign . <END>
3019199755_a984bc21b1.jpg	<START> A man is in a red race car while another man is at the back of it . <END>
3019199755_a984bc21b1.jpg	<START> A man is smiling whilst sitting inside a red racing car . <END>
3019199755_a984bc21b1.jpg	<START> A race car driver smiles and gives the thumbs up before a race . <END>
3201594926_cd2009eb13.jpg	<START> A girl wearing white polka dots and black boots walks and a woman in a blue outfit hurridly walks behind her . <END>
3201594926_cd2009eb13.jpg	<START> A hip young woman down the street with a woman in a kimono walks behind her . <END>
3201594926_cd2009eb13.jpg	<START> A woman in boots with a big purse walks down the street followed by a woman in blue . <END>
3201594926_cd2009eb13.jpg	<START> a woman walks with her big purse . <END>
3201594926_cd2009eb13.jpg	<START> Women walk down the street . <END>
2540751930_d71c7f5622.jpg	<START> A man and woman walk away from the camera as a redheaded man walks in the other direction . <END>
2540751930_d71c7f5622.jpg	<START> Pedestrians walk on a sidewalk next to a grassy , wooded field . <END>
2540751930_d71c7f5622.jpg	<START> People are walking around a park area . <END>
2540751930_d71c7f5622.jpg	<START> People meandering around in a grassy area with trees . <END>
2540751930_d71c7f5622.jpg	<START> Young adults dressed casually walk around in a field . <END>
1475046848_831245fc64.jpg	<START> A blonde woman in blue shorts walks on the beach carrying her shoes . <END>
1475046848_831245fc64.jpg	<START> A woman in blue shorts is carrying her shoes whilst walking on the beach next to the ocean . <END>
1475046848_831245fc64.jpg	<START> Blond woman with blue shorts walks along beach carrying shoes in one hand . <END>
1475046848_831245fc64.jpg	<START> Woman carrying her shoes on a beach . <END>
1475046848_831245fc64.jpg	<START> Woman in blue shorts walking barefoot on the beach <END>
2877637572_641cd29901.jpg	<START> A cute puppy fetches a yellow ring chew toy in the yard . <END>
2877637572_641cd29901.jpg	<START> A puppy is running across the grass with a yellow toy in its mouth . <END>
2877637572_641cd29901.jpg	<START> A tan dog is running through the grass with a yellow toy in its mouth . <END>
2877637572_641cd29901.jpg	<START> A tan dog with a red collar runs with a yellow toy in its mouth . <END>
2877637572_641cd29901.jpg	<START> Fluffy golden puppy holding yellow rings in mouth while running through grass <END>
1308472581_9961782889.jpg	<START> a boy in blue shirt splashing in water under a dock <END>
1308472581_9961782889.jpg	<START> A laughing girl holding a bucket splashes in the ocean <END>
